Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Jiaming,2020-02-27 23:58:28,00:50:00,,Altered Carbon: Season 1: Fallen Angel (Episode 2),,Chrome PC (Cadmium),00:53:41,00:53:41,US (United States)
Jiaming,2020-02-27 23:58:20,00:00:06,,Altered Carbon: Season 1: Out of the Past (Episode 1),,Chrome PC (Cadmium),00:49:46,Not latest view,US (United States)
Jiaming,2020-02-27 23:53:15,00:04:50,Autoplayed: user action: None; ,Altered Carbon: Season 1: Fallen Angel (Episode 2),,Apple iPhone 11 Pro Max,00:05:41,Not latest view,US (United States)
Jiaming,2020-02-27 23:46:08,00:06:58,,Altered Carbon: Season 1: Out of the Past (Episode 1),,Apple iPhone 11 Pro Max,00:56:20,Not latest view,US (United States)
Jiaming,2020-02-27 22:29:42,00:49:20,,Altered Carbon: Season 1: Out of the Past (Episode 1),,Chrome PC (Cadmium),00:49:40,Not latest view,US (United States)
Jiaming,2020-02-27 22:22:00,00:05:07,,Criminal Minds: Season 12: The Crimson King (Episode 1),,Chrome PC (Cadmium),00:40:42,00:40:42,US (United States)
Jiaming,2020-02-27 07:46:53,00:00:43,,Gotham: Season 2: The Last Laugh (Episode 3),,Apple iPhone 11 Pro Max,00:00:43,00:00:43,US (United States)
Jiaming,2020-02-27 07:08:17,00:28:57,,"Gotham: Season 2: Knock, Knock (Episode 2)",,Apple iPhone 11 Pro Max,00:42:37,00:42:37,US (United States)
Jiaming,2020-02-27 07:07:59,00:00:02,,Gotham: Season 1: Pilot (Episode 1),,Apple iPhone 11 Pro Max,00:41:34,00:41:34,US (United States)
Jiaming,2020-02-27 06:26:11,00:35:42,,Gotham: Season 1: Pilot (Episode 1),,Apple iPhone 11 Pro Max,00:41:32,Not latest view,US (United States)
Jiaming,2020-02-27 06:21:10,00:03:14,,Outlander: Season 1: Sassenach (Episode 1),,Apple iPhone 11 Pro Max,00:07:00,00:07:00,US (United States)
Jiaming,2020-02-27 04:44:53,00:00:35,,Criminal Minds: Season 12: The Crimson King (Episode 1),,Chrome PC (Cadmium),00:35:35,Not latest view,US (United States)
Jiaming,2020-02-26 17:34:10,00:36:09,,Criminal Minds: Season 12: The Crimson King (Episode 1),,Chrome PC (Cadmium),00:35:00,Not latest view,US (United States)
Jiaming,2020-02-26 17:33:31,00:00:37,,Criminal Minds: Season 1: Extreme Aggressor (Episode 1),,Chrome PC (Cadmium),00:00:37,00:00:37,US (United States)
Jiaming,2020-02-26 17:24:07,00:06:53,Autoplayed: user action: None; ,Kingdom: Season 1: Episode 3,,Apple iPhone 11 Pro Max,00:08:33,Not latest view,US (United States)
Jiaming,2020-02-26 17:18:36,00:05:29,,Kingdom: Season 1: Episode 2,,Apple iPhone 11 Pro Max,00:50:07,00:50:07,US (United States)
Jiaming,2020-02-26 16:29:57,00:46:43,,The Witcher: Season 1: Much More (Episode 8),,Apple iPhone 11 Pro Max,00:57:18,Not latest view,US (United States)
Jiaming,2020-02-26 08:59:56,00:58:49,,The Witcher: Season 1: Much More (Episode 8),,Apple iPhone 11 Pro Max,00:59:38,Not latest view,US (United States)
Jiaming,2020-02-26 08:14:46,00:44:26,,The Witcher: Season 1: Before a Fall (Episode 7),,Apple iPhone 11 Pro Max,00:44:36,00:44:36,US (United States)
Jiaming,2020-02-26 07:16:56,00:56:58,,The Witcher: Season 1: Rare Species (Episode 6),,Apple iPhone 11 Pro Max,00:56:58,00:56:58,US (United States)
Jiaming,2020-02-26 06:18:47,00:55:37,,The Witcher: Season 1: Bottled Appetites (Episode 5),,Apple iPhone 11 Pro Max,00:56:27,00:56:27,US (United States)
Jiaming,2020-02-26 05:29:15,00:47:29,,"The Witcher: Season 1: Of Banquets, Bastards and Burials (Episode 4)",,Apple iPhone 11 Pro Max,00:59:30,00:59:30,US (United States)
Jiaming,2020-02-26 05:10:10,00:12:02,,"The Witcher: Season 1: Of Banquets, Bastards and Burials (Episode 4)",,Chrome PC (Cadmium),00:12:04,Not latest view,US (United States)
Jiaming,2020-02-26 04:56:07,00:05:43,,Kingdom: Season 1: Episode 2,,Chrome PC (Cadmium),00:44:37,Not latest view,US (United States)
Jiaming,2020-02-26 03:42:23,00:08:22,,Kingdom: Season 1: Episode 2,,Chrome PC (Cadmium),00:38:54,Not latest view,US (United States)
Jiaming,2020-02-26 03:41:32,00:00:02,,"The Witcher: Season 1: Of Banquets, Bastards and Burials (Episode 4)",,Chrome PC (Cadmium),00:00:02,Not latest view,US (United States)
Jiaming,2020-02-26 02:20:45,01:08:50,,The Witcher: Season 1: Betrayer Moon (Episode 3),,Chrome PC (Cadmium),01:04:26,01:04:26,US (United States)
Jiaming,2020-02-26 00:59:31,00:59:32,,The Witcher: Season 1: Four Marks (Episode 2),,Chrome PC (Cadmium),00:58:52,00:58:52,US (United States)
Jiaming,2020-02-25 22:53:08,00:58:42,,The Witcher: Season 1: The End’s Beginning (Episode 1),,Chrome PC (Cadmium),00:58:52,Not latest view,US (United States)
Jiaming,2020-02-25 22:20:30,00:28:55,,Kingdom: Season 1: Episode 2,,Chrome PC (Cadmium),00:30:32,Not latest view,US (United States)
Jiaming,2020-02-25 21:20:36,00:53:33,,Kingdom: Season 1: Episode 1,,Chrome PC (Cadmium),00:52:37,00:52:37,US (United States)
Jiaming,2020-02-25 06:11:06,00:00:04,,Kingdom: Season 1: Episode 1,,Apple iPhone 11 Pro Max,00:00:49,Not latest view,US (United States)
Jiaming,2020-02-25 06:07:56,00:00:44,,Kingdom: Season 1: Episode 1,,Apple iPhone 11 Pro Max,00:00:44,Not latest view,US (United States)
XINXIN,2022-02-12 22:09:58,00:00:04,Autoplayed: user action: None; ,Sweet Home: Season 1_CLIP_MUSIC_NON1,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:04,00:00:04,US (United States)
XINXIN,2022-02-03 20:57:41,00:24:01,,All of Us Are Dead: Season 1: Episode 12,,Netflix Chrome MAC (Cadmium) HTML 5,00:47:49,00:47:49,US (United States)
XINXIN,2022-02-03 20:29:47,00:26:36,,All of Us Are Dead: Season 1: Episode 11,,Netflix Chrome MAC (Cadmium) HTML 5,00:49:53,00:49:53,US (United States)
XINXIN,2022-02-03 19:57:52,00:27:29,,All of Us Are Dead: Season 1: Episode 10,,Netflix Chrome MAC (Cadmium) HTML 5,00:48:06,00:48:06,US (United States)
XINXIN,2022-02-03 19:01:17,00:00:03,,All of Us Are Dead: Season 1: Episode 10,,Netflix Chrome MAC (Cadmium) HTML 5,00:17:53,Not latest view,US (United States)
XINXIN,2022-02-03 07:03:07,00:17:40,,All of Us Are Dead: Season 1: Episode 10,,Netflix Chrome MAC (Cadmium) HTML 5,00:17:50,Not latest view,US (United States)
XINXIN,2022-02-03 06:17:06,00:45:31,,All of Us Are Dead: Season 1: Episode 9,,Netflix Chrome MAC (Cadmium) HTML 5,00:55:05,00:55:05,US (United States)
XINXIN,2022-02-03 05:14:37,00:44:27,,All of Us Are Dead: Season 1: Episode 8,,Netflix Chrome MAC (Cadmium) HTML 5,00:51:40,00:51:40,US (United States)
XINXIN,2022-02-03 04:31:56,00:42:19,,All of Us Are Dead: Season 1: Episode 7,,Netflix Chrome MAC (Cadmium) HTML 5,00:53:35,00:53:35,US (United States)
XINXIN,2022-02-03 03:49:55,00:08:05,,All of Us Are Dead: Season 1: Episode 6,,Netflix Chrome MAC (Cadmium) HTML 5,01:00:59,01:00:59,US (United States)
XINXIN,2022-02-03 02:16:02,00:33:24,,All of Us Are Dead: Season 1: Episode 6,,Netflix Chrome MAC (Cadmium) HTML 5,00:47:43,Not latest view,US (United States)
XINXIN,2022-02-03 02:03:06,00:12:51,,All of Us Are Dead: Season 1: Episode 5,,Netflix Chrome MAC (Cadmium) HTML 5,00:50:27,00:50:27,US (United States)
XINXIN,2022-02-03 00:36:58,00:20:51,,All of Us Are Dead: Season 1: Episode 5,,Netflix Chrome MAC (Cadmium) HTML 5,00:36:00,Not latest view,US (United States)
XINXIN,2022-02-02 23:44:59,00:51:15,,All of Us Are Dead: Season 1: Episode 4,,Netflix Chrome MAC (Cadmium) HTML 5,01:05:43,01:05:43,US (United States)
XINXIN,2022-02-02 23:10:17,00:33:29,,All of Us Are Dead: Season 1: Episode 3,,Netflix Chrome MAC (Cadmium) HTML 5,00:56:24,00:56:24,US (United States)
XINXIN,2022-02-02 22:07:50,01:02:23,,All of Us Are Dead: Season 1: Episode 2,,Netflix Chrome MAC (Cadmium) HTML 5,01:04:00,01:04:00,US (United States)
XINXIN,2022-02-02 21:07:19,01:00:30,,All of Us Are Dead: Season 1: Episode 1,,Netflix Chrome MAC (Cadmium) HTML 5,01:00:20,01:00:20,US (United States)
XINXIN,2022-02-02 21:06:56,00:00:13,Autoplayed: user action: None; ,Despicable Me 2_hook_primary_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:13,00:00:13,US (United States)
XINXIN,2021-05-18 07:22:55,00:40:40,,Girl from Nowhere: Season 2: The Judgement (Episode 8),,Apple iPad Air 4th Gen Wi-Fi iPad,00:41:56,00:41:56,US (United States)
XINXIN,2021-05-18 06:51:12,00:30:14,,Girl from Nowhere: Season 2: JennyX (Episode 7),,Apple iPad Air 4th Gen Wi-Fi iPad,00:47:21,00:47:21,US (United States)
XINXIN,2021-05-17 14:34:29,00:16:01,,Girl from Nowhere: Season 2: JennyX (Episode 7),,Apple iPad Air 4th Gen Wi-Fi iPad,00:17:07,Not latest view,US (United States)
XINXIN,2021-05-17 13:48:32,00:45:03,,Girl from Nowhere: Season 2: Liberation (Episode 6),,Apple iPad Air 4th Gen Wi-Fi iPad,00:46:33,00:46:33,US (United States)
XINXIN,2021-05-17 12:41:41,00:42:38,,Girl from Nowhere: Season 2: SOTUS (Episode 5),,Apple iPad Air 4th Gen Wi-Fi iPad,00:44:28,00:44:28,US (United States)
XINXIN,2020-08-07 02:56:20,00:56:17,,The Crown: Season 1: Scientia Potentia Est (Episode 7),,Netflix Chrome MAC (Cadmium) HTML 5,00:54:26,00:54:26,US (United States)
XINXIN,2020-08-07 02:50:33,00:04:41,,The Crown: Season 1: Gelignite (Episode 6),,Netflix Chrome MAC (Cadmium) HTML 5,00:56:52,00:56:52,US (United States)
XINXIN,2020-08-05 08:06:50,00:49:46,,The Crown: Season 1: Gelignite (Episode 6),,Netflix Chrome MAC (Cadmium) HTML 5,00:52:21,Not latest view,US (United States)
XINXIN,2020-08-05 07:59:55,00:06:34,,The Crown: Season 1: Smoke and Mirrors (Episode 5),,Netflix Chrome MAC (Cadmium) HTML 5,00:53:36,00:53:36,US (United States)
XINXIN,2020-08-05 07:07:34,00:04:32,Autoplayed: user action: Unspecified; ,The Crown: Season 1: Smoke and Mirrors (Episode 5),,Netflix Chrome MAC (Cadmium) HTML 5,00:35:14,Not latest view,US (United States)
XINXIN,2020-08-05 06:33:35,00:32:18,,The Crown: Season 1: Act of God (Episode 4),,Netflix Chrome MAC (Cadmium) HTML 5,00:56:34,00:56:34,US (United States)
XINXIN,2020-08-05 05:49:47,00:03:16,,The Crown: Season 1: Act of God (Episode 4),,Netflix Chrome MAC (Cadmium) HTML 5,00:24:06,Not latest view,US (United States)
XINXIN,2020-08-04 04:40:59,00:05:53,,The Crown: Season 1: Act of God (Episode 4),,Netflix Chrome MAC (Cadmium) HTML 5,00:07:23,Not latest view,US (United States)
XINXIN,2020-08-04 03:54:25,00:09:07,,"Love, Death & Robots: Volume 1: ZIMA BLUE (Episode 14)",,Netflix Chrome MAC (Cadmium) HTML 5,00:09:27,00:09:27,US (United States)
XINXIN,2020-08-04 03:47:21,00:06:22,,"Love, Death & Robots: Volume 1: BLINDSPOT (Episode 15)",,Netflix Chrome MAC (Cadmium) HTML 5,00:06:33,00:06:33,US (United States)
XINXIN,2020-08-04 03:34:40,00:12:35,Autoplayed: user action: None; ,"Love, Death & Robots: Volume 1: LUCKY 13 (Episode 13)",,Netflix Chrome MAC (Cadmium) HTML 5,00:13:26,00:13:26,US (United States)
XINXIN,2020-08-04 03:29:01,00:05:35,Autoplayed: user action: None; ,"Love, Death & Robots: Volume 1: ALTERNATE HISTORIES (Episode 17)",,Netflix Chrome MAC (Cadmium) HTML 5,00:06:46,00:06:46,US (United States)
XINXIN,2020-08-04 03:20:49,00:08:05,,"Love, Death & Robots: Volume 1: HELPING HAND (Episode 11)",,Netflix Chrome MAC (Cadmium) HTML 5,00:08:45,00:08:45,US (United States)
XINXIN,2020-08-04 03:20:21,00:00:20,,"Love, Death & Robots: Volume 1: FISH NIGHT (Episode 12)",,Netflix Chrome MAC (Cadmium) HTML 5,00:01:01,00:01:01,US (United States)
XINXIN,2020-08-04 03:05:51,00:12:35,,"Love, Death & Robots: Volume 1: SHAPE-SHIFTERS (Episode 10)",,Netflix Chrome MAC (Cadmium) HTML 5,00:14:45,00:14:45,US (United States)
XINXIN,2020-08-04 03:03:15,00:02:24,Autoplayed: user action: None; ,"Love, Death & Robots: Volume 1: THE DUMP (Episode 9)",,Netflix Chrome MAC (Cadmium) HTML 5,00:03:35,00:03:35,US (United States)
XINXIN,2020-08-04 02:44:59,00:16:05,,"Love, Death & Robots: Volume 1: GOOD HUNTING (Episode 8)",,Netflix Chrome MAC (Cadmium) HTML 5,00:15:56,00:15:56,US (United States)
XINXIN,2020-08-04 02:27:25,00:16:29,Autoplayed: user action: None; ,"Love, Death & Robots: Volume 1: SUITS (Episode 4)",,Netflix Chrome MAC (Cadmium) HTML 5,00:15:50,00:15:50,US (United States)
XINXIN,2020-08-04 02:17:46,00:09:15,Autoplayed: user action: None; ,"Love, Death & Robots: Volume 1: THE WITNESS (Episode 3)",,Netflix Chrome MAC (Cadmium) HTML 5,00:10:56,00:10:56,US (United States)
XINXIN,2020-08-04 02:11:53,00:05:06,,"Love, Death & Robots: Volume 1: SUCKER OF SOULS (Episode 5)",,Netflix Chrome MAC (Cadmium) HTML 5,00:11:45,00:11:45,US (United States)
XINXIN,2020-08-03 09:45:30,00:07:01,,"Love, Death & Robots: Volume 1: SUCKER OF SOULS (Episode 5)",,Netflix Chrome MAC (Cadmium) HTML 5,00:07:32,Not latest view,US (United States)
XINXIN,2020-08-03 09:28:48,00:14:51,,"Love, Death & Robots: Volume 1: THE SECRET WAR (Episode 18)",,Netflix Chrome MAC (Cadmium) HTML 5,00:14:51,00:14:51,US (United States)
XINXIN,2020-08-03 09:27:43,00:00:54,Autoplayed: user action: None; ,"Love, Death & Robots: Volume 1: WHEN THE YOGURT TOOK OVER (Episode 6)",,Netflix Chrome MAC (Cadmium) HTML 5,00:01:15,00:01:15,US (United States)
XINXIN,2020-08-03 09:10:12,00:16:19,Autoplayed: user action: None; ,"Love, Death & Robots: Volume 1: SONNIE'S EDGE (Episode 1)",,Netflix Chrome MAC (Cadmium) HTML 5,00:15:40,00:15:40,US (United States)
XINXIN,2020-08-03 08:59:37,00:09:40,Autoplayed: user action: None; ,"Love, Death & Robots: Volume 1: ICE AGE (Episode 16)",,Netflix Chrome MAC (Cadmium) HTML 5,00:08:51,00:08:51,US (United States)
XINXIN,2020-08-03 08:44:57,00:14:38,,"Love, Death & Robots: Volume 1: BEYOND THE AQUILA RIFT (Episode 7)",,Netflix Chrome MAC (Cadmium) HTML 5,00:14:59,00:14:59,US (United States)
XINXIN,2020-08-03 08:30:22,00:11:24,,"Love, Death & Robots: Volume 1: THREE ROBOTS (Episode 2)",,Netflix Chrome MAC (Cadmium) HTML 5,00:10:24,00:10:24,US (United States)
XINXIN,2020-06-23 17:32:21,00:00:03,,The King: Eternal Monarch: Season 1: Episode 8,,Apple iPhone 11 Pro,00:52:49,00:52:49,HK (Hong Kong)
XINXIN,2020-06-21 15:32:17,00:00:04,,The King: Eternal Monarch: Season 1: Episode 8,,Apple iPhone 11 Pro,00:52:45,Not latest view,HK (Hong Kong)
XINXIN,2020-06-20 16:42:02,00:01:15,,The King: Eternal Monarch: Season 1: Episode 8,,Apple iPhone 11 Pro,00:52:51,Not latest view,HK (Hong Kong)
XINXIN,2020-06-18 17:34:44,00:02:02,,The King: Eternal Monarch: Season 1: Episode 8,,Apple iPhone 11 Pro,00:51:15,Not latest view,HK (Hong Kong)
XINXIN,2020-06-18 16:07:46,00:16:36,,The King: Eternal Monarch: Season 1: Episode 8,,Apple iPhone 11 Pro,00:49:12,Not latest view,HK (Hong Kong)
XINXIN,2020-06-18 03:02:24,00:00:08,,The King: Eternal Monarch: Season 1: Episode 8,,Apple iPhone 11 Pro,00:27:16,Not latest view,HK (Hong Kong)
XINXIN,2020-06-17 18:01:33,00:18:29,,The King: Eternal Monarch: Season 1: Episode 8,,Apple iPhone 11 Pro,00:27:07,Not latest view,HK (Hong Kong)
XINXIN,2020-06-17 16:23:10,01:01:22,,The King: Eternal Monarch: Season 1: Episode 7,,Apple iPhone 11 Pro,01:11:16,01:11:16,HK (Hong Kong)
XINXIN,2020-06-16 16:30:38,00:42:48,,The King: Eternal Monarch: Season 1: Episode 6,,Apple iPhone 11 Pro,01:11:28,01:11:28,HK (Hong Kong)
XINXIN,2020-06-16 03:28:45,00:09:30,,The King: Eternal Monarch: Season 1: Episode 6,,Apple iPhone 11 Pro,00:17:49,Not latest view,HK (Hong Kong)
XINXIN,2020-06-15 17:41:59,00:04:12,,The King: Eternal Monarch: Season 1: Episode 6,,Apple iPhone 11 Pro,00:06:48,Not latest view,HK (Hong Kong)
XINXIN,2020-06-15 17:38:32,00:00:09,,The King: Eternal Monarch: Season 1: Episode 6,,Apple iPhone 11 Pro,00:01:17,Not latest view,HK (Hong Kong)
XINXIN,2020-06-15 16:41:18,00:47:22,,The King: Eternal Monarch: Season 1: Episode 5,,Apple iPhone 11 Pro,01:12:28,01:12:28,HK (Hong Kong)
XINXIN,2020-06-15 15:50:52,00:48:25,,The King: Eternal Monarch: Season 1: Episode 4,,Apple iPhone 11 Pro,01:11:24,01:11:24,HK (Hong Kong)
XINXIN,2020-06-15 08:44:00,00:45:59,,The King: Eternal Monarch: Season 1: Episode 3,,Apple iPhone 11 Pro,01:09:17,01:09:17,HK (Hong Kong)
XINXIN,2020-06-15 08:32:41,00:10:49,,The King: Eternal Monarch: Season 1: Episode 2,,Apple iPhone 11 Pro,01:11:26,01:11:26,HK (Hong Kong)
XINXIN,2020-06-15 08:32:36,00:00:01,,The King: Eternal Monarch: Season 1: Episode 1,,Apple iPhone 11 Pro,01:11:23,01:11:23,HK (Hong Kong)
XINXIN,2020-06-15 05:59:52,00:52:15,,The King: Eternal Monarch: Season 1: Episode 2,,Apple iPhone 11 Pro,00:55:56,Not latest view,HK (Hong Kong)
XINXIN,2020-06-15 04:44:30,00:53:49,,The King: Eternal Monarch: Season 1: Episode 1,,Apple iPhone 11 Pro,01:11:21,Not latest view,HK (Hong Kong)
XINXIN,2020-06-15 03:36:09,00:15:37,,The King: Eternal Monarch: Season 1: Episode 1,,Apple iPhone 11 Pro,00:17:59,Not latest view,HK (Hong Kong)
XINXIN,2020-06-14 16:17:18,00:00:41,,The King: Eternal Monarch: Season 1: Episode 1,,Apple iPhone 11 Pro,00:01:31,Not latest view,HK (Hong Kong)
XINXIN,2020-06-14 16:12:03,00:00:01,Autoplayed: user action: None; ,365 Days,,Apple iPhone 11 Pro,00:00:01,00:00:01,HK (Hong Kong)
